Order_ID,Order_Date,Customer_ID,Category,Product,Quantity,Unit_Price,Total_Amount,City,Payment_Mode
ORD10151,2025-02-19,CUST120,Grocery,Tea Pack,2,1499,2998,Mumbai,UPI
ORD10795,2025-03-05,CUST146,Clothing,Jacket,2,1499,2998,Lucknow,Card
ORD10369,2025-05-07,CUST353,Home,Mixer Grinder,3,299,897,Jaipur,Card
ORD10544,2025-09-08,CUST283,Clothing,Kurta,2,299,598,Kolkata,Cash
ORD10478,2025-12-27,CUST302,Electronics,Smart Watch,1,299,299,Jaipur,Cash
ORD10981,2025-09-15,CUST213,Grocery,Rice 5kg,2,199,398,Kolkata,Cash
ORD10533,2025-05-14,CUST399,Clothing,Kurta,3,299,897,Mumbai,UPI
ORD10626,2025-05-14,CUST378,Home,Bedsheet,1,999,999,Jaipur,UPI
ORD10513,2025-02-15,CUST196,Clothing,Kurta,5,1499,7495,Kanpur,Cash
ORD10808,2025-03-04,CUST240,Electronics,Smart Watch,4,199,796,Mumbai,Card
ORD10073,2025-05-13,CUST226,Home,Bedsheet,4,499,1996,Kolkata,Card
ORD10259,2025-10-28,CUST193,Clothing,Jeans,5,1499,7495,Kolkata,Cash
ORD10625,2025-09-17,CUST115,Clothing,T-Shirt,1,99,99,Kolkata,Card
ORD10926,2025-03-29,CUST275,Electronics,Bluetooth Speaker,4,499,1996,Delhi,UPI
ORD10136,2025-09-15,CUST269,Grocery,Biscuits,1,199,199,Kolkata,Cash
ORD10617,2025-11-27,CUST381,Grocery,Rice 5kg,5,499,2495,Lucknow,UPI
ORD10969,2025-07-15,CUST248,Grocery,Cooking Oil,2,2499,4998,Jaipur,UPI
ORD10734,2025-02-04,CUST122,Electronics,Headphones,5,1499,7495,Kolkata,Cash
ORD10593,2025-07-13,CUST120,Grocery,Cooking Oil,5,99,495,Kanpur,UPI
ORD10870,2025-05-24,CUST240,Clothing,Jacket,2,999,1998,Kolkata,UPI
ORD10502,2025-08-18,CUST188,Electronics,Mobile Charger,1,2499,2499,Delhi,Cash
ORD10539,2025-11-11,CUST322,Grocery,Biscuits,1,199,199,Pune,UPI
ORD10717,2025-07-15,CUST106,Grocery,Cooking Oil,3,2499,7497,Lucknow,Card
ORD10582,2025-09-20,CUST253,Grocery,Biscuits,5,1499,7495,Kolkata,Card
ORD10344,2025-01-31,CUST368,Home,Bedsheet,5,1499,7495,Lucknow,Cash
ORD10741,2025-10-13,CUST312,Grocery,Cooking Oil,5,1499,7495,Pune,Cash
ORD10294,2025-05-12,CUST345,Electronics,Smart Watch,4,1499,5996,Delhi,Cash
ORD10365,2025-02-15,CUST281,Home,Table Lamp,1,99,99,Jaipur,Cash
ORD10660,2025-12-02,CUST366,Electronics,Bluetooth Speaker,4,999,3996,Mumbai,Card
ORD10015,2025-01-25,CUST156,Grocery,Biscuits,1,2499,2499,Delhi,Card
ORD10087,2025-11-07,CUST158,Clothing,Jacket,2,999,1998,Kolkata,Cash
ORD10371,2025-08-09,CUST169,Home,Water Bottle,4,299,1196,Mumbai,UPI
ORD10166,2025-10-28,CUST210,Grocery,Rice 5kg,5,199,995,Kolkata,Cash
ORD10964,2025-06-07,CUST328,Electronics,Smart Watch,3,299,897,Kolkata,Card
ORD10336,2025-06-20,CUST255,Grocery,Cooking Oil,4,199,796,Lucknow,Cash
ORD10060,2025-05-11,CUST122,Electronics,Bluetooth Speaker,5,199,995,Pune,UPI
ORD10355,2025-10-16,CUST116,Electronics,Headphones,3,999,2997,Delhi,UPI
ORD10425,2025-11-07,CUST360,Electronics,Smart Watch,2,999,1998,Delhi,Card
ORD10293,2025-03-16,CUST248,Home,Table Lamp,3,2499,7497,Lucknow,UPI
ORD10042,2025-02-07,CUST104,Grocery,Tea Pack,4,299,1196,Kanpur,Card
ORD10330,2025-11-26,CUST295,Home,Table Lamp,1,299,299,Kolkata,Card
ORD10430,2025-05-27,CUST356,Electronics,Headphones,4,999,3996,Kolkata,UPI
ORD10080,2025-03-26,CUST339,Home,Water Bottle,4,1499,5996,Delhi,Card
ORD10029,2025-07-28,CUST197,Home,Bedsheet,4,2499,9996,Lucknow,Cash
ORD10255,2025-03-04,CUST202,Grocery,Tea Pack,5,199,995,Kolkata,Cash
ORD10459,2025-07-27,CUST331,Clothing,Jacket,2,99,198,Jaipur,Card
ORD10384,2025-06-25,CUST155,Clothing,T-Shirt,1,99,99,Pune,Cash
ORD10314,2025-09-24,CUST326,Grocery,Cooking Oil,3,2499,7497,Lucknow,Card
ORD10085,2025-04-13,CUST110,Electronics,Headphones,1,199,199,Jaipur,Cash
ORD10575,2025-07-11,CUST154,Clothing,Jacket,5,999,4995,Lucknow,Cash
ORD10137,2025-01-08,CUST173,Home,Mixer Grinder,5,499,2495,Kanpur,Card
ORD10112,2025-04-19,CUST235,Electronics,Headphones,2,1499,2998,Pune,Cash
ORD10195,2025-01-22,CUST323,Grocery,Tea Pack,1,499,499,Lucknow,UPI
ORD10179,2025-02-13,CUST147,Home,Mixer Grinder,1,2499,2499,Kanpur,Cash
ORD10968,2025-10-12,CUST336,Home,Water Bottle,4,199,796,Pune,Card
ORD10497,2025-04-05,CUST289,Clothing,T-Shirt,5,499,2495,Kanpur,UPI
ORD10130,2025-09-18,CUST169,Grocery,Biscuits,2,999,1998,Kolkata,Cash
ORD10338,2025-10-01,CUST283,Clothing,Jacket,4,499,1996,Mumbai,UPI
ORD10609,2025-01-04,CUST132,Electronics,Bluetooth Speaker,1,999,999,Kolkata,Card
ORD10125,2025-01-27,CUST204,Clothing,Kurta,4,2499,9996,Mumbai,Card
ORD10196,2025-10-21,CUST307,Electronics,Smart Watch,5,499,2495,Pune,Card
ORD10227,2025-08-30,CUST171,Grocery,Rice 5kg,3,2499,7497,Kolkata,Card
ORD10690,2025-03-04,CUST279,Clothing,Jacket,1,499,499,Kolkata,Card
ORD10269,2025-08-27,CUST162,Clothing,T-Shirt,3,199,597,Mumbai,UPI
ORD10153,2025-10-04,CUST287,Grocery,Cooking Oil,2,2499,4998,Jaipur,Card
ORD10585,2025-12-08,CUST313,Clothing,Kurta,5,999,4995,Pune,Card
ORD10104,2025-04-27,CUST284,Clothing,T-Shirt,2,299,598,Delhi,UPI
ORD10594,2025-05-11,CUST102,Clothing,Jeans,2,999,1998,Mumbai,UPI
ORD10933,2025-02-16,CUST108,Clothing,Jacket,2,1499,2998,Kanpur,Card
ORD10228,2025-02-10,CUST109,Home,Table Lamp,5,99,495,Mumbai,Cash
ORD10966,2025-10-28,CUST144,Home,Table Lamp,2,2499,4998,Delhi,Cash
ORD10302,2025-09-16,CUST339,Home,Table Lamp,2,2499,4998,Mumbai,Cash
ORD10276,2025-10-19,CUST387,Clothing,T-Shirt,4,99,396,Delhi,UPI
ORD10127,2025-01-08,CUST382,Grocery,Cooking Oil,3,999,2997,Kanpur,Cash
ORD10406,2025-05-22,CUST164,Electronics,Mobile Charger,4,99,396,Pune,Cash
ORD10037,2025-10-05,CUST131,Grocery,Rice 5kg,5,1499,7495,Pune,UPI
ORD10140,2025-05-01,CUST247,Home,Mixer Grinder,5,99,495,Delhi,Card
ORD10304,2025-12-12,CUST198,Electronics,Smart Watch,3,999,2997,Delhi,Card
ORD10268,2025-06-13,CUST276,Clothing,Jeans,3,2499,7497,Kanpur,Cash
ORD10534,2025-11-21,CUST398,Electronics,Bluetooth Speaker,1,2499,2499,Jaipur,Card
ORD10546,2025-12-31,CUST119,Electronics,Mobile Charger,1,299,299,Kanpur,Card
ORD10213,2025-02-13,CUST258,Home,Bedsheet,5,1499,7495,Jaipur,UPI
ORD10469,2025-01-14,CUST263,Clothing,Kurta,3,199,597,Jaipur,Cash
ORD10199,2025-06-08,CUST273,Home,Mixer Grinder,4,2499,9996,Delhi,UPI
ORD10673,2025-10-11,CUST191,Electronics,Bluetooth Speaker,3,99,297,Kanpur,UPI
ORD10528,2025-01-14,CUST354,Home,Water Bottle,2,1499,2998,Mumbai,UPI
ORD10676,2025-02-24,CUST161,Grocery,Tea Pack,2,2499,4998,Lucknow,Card
ORD10866,2025-10-21,CUST269,Home,Table Lamp,5,499,2495,Kanpur,UPI
ORD10242,2025-09-23,CUST236,Home,Table Lamp,3,2499,7497,Kolkata,Cash
ORD10343,2025-06-30,CUST186,Home,Table Lamp,2,1499,2998,Delhi,Card
ORD10550,2025-12-25,CUST170,Electronics,Smart Watch,5,999,4995,Kanpur,Cash
ORD10387,2025-07-19,CUST102,Grocery,Biscuits,5,499,2495,Pune,Cash
ORD10940,2025-05-03,CUST376,Electronics,Mobile Charger,2,299,598,Lucknow,Card
ORD10207,2025-09-14,CUST177,Grocery,Tea Pack,5,499,2495,Lucknow,UPI
ORD10296,2025-02-21,CUST311,Electronics,Mobile Charger,2,99,198,Mumbai,Card
ORD10696,2025-01-12,CUST164,Home,Bedsheet,2,2499,4998,Pune,Cash
ORD10074,2025-08-14,CUST139,Clothing,Kurta,2,299,598,Pune,UPI
ORD10814,2025-06-29,CUST386,Home,Table Lamp,1,299,299,Kolkata,Card
ORD10755,2025-04-24,CUST178,Grocery,Tea Pack,5,1499,7495,Lucknow,Card
ORD10777,2025-04-16,CUST170,Clothing,Kurta,5,199,995,Jaipur,Card
ORD10275,2025-05-16,CUST287,Electronics,Headphones,4,199,796,Kolkata,UPI
ORD10017,2025-10-02,CUST236,Clothing,T-Shirt,1,1499,1499,Kolkata,Card
ORD10440,2025-03-01,CUST216,Clothing,T-Shirt,5,1499,7495,Pune,Card
ORD10092,2025-11-22,CUST335,Home,Mixer Grinder,4,299,1196,Pune,Cash
ORD10089,2025-12-20,CUST224,Home,Bedsheet,1,999,999,Lucknow,Card
ORD10451,2025-02-13,CUST397,Home,Water Bottle,4,1499,5996,Lucknow,Card
ORD10718,2025-01-18,CUST201,Grocery,Biscuits,4,199,796,Kanpur,Card
ORD10103,2025-09-05,CUST241,Grocery,Cooking Oil,2,1499,2998,Pune,Card
ORD10239,2025-05-10,CUST118,Clothing,Kurta,5,499,2495,Kolkata,Card
ORD10790,2025-09-22,CUST125,Home,Mixer Grinder,5,499,2495,Delhi,UPI
ORD10247,2025-11-08,CUST324,Grocery,Rice 5kg,2,2499,4998,Lucknow,Cash
ORD10781,2025-04-07,CUST154,Clothing,Kurta,3,199,597,Delhi,Cash
ORD10158,2025-10-15,CUST267,Grocery,Biscuits,1,999,999,Jaipur,Cash
ORD10480,2025-10-15,CUST282,Home,Water Bottle,2,1499,2998,Delhi,Card
ORD10646,2025-04-01,CUST343,Home,Bedsheet,5,99,495,Jaipur,Card
ORD10346,2025-08-22,CUST291,Grocery,Rice 5kg,2,999,1998,Lucknow,Card
ORD10898,2025-12-23,CUST299,Electronics,Bluetooth Speaker,2,299,598,Lucknow,Card
ORD10019,2025-11-17,CUST252,Clothing,Jeans,5,99,495,Kolkata,Card
ORD10772,2025-09-29,CUST256,Home,Mixer Grinder,1,199,199,Mumbai,UPI
ORD10122,2025-12-22,CUST353,Electronics,Mobile Charger,3,499,1497,Mumbai,Card
ORD10914,2025-08-03,CUST102,Home,Mixer Grinder,3,299,897,Jaipur,Cash
ORD10771,2025-02-15,CUST195,Clothing,Kurta,5,999,4995,Delhi,Card
ORD10434,2025-02-14,CUST322,Home,Bedsheet,1,199,199,Lucknow,UPI
ORD10980,2025-07-10,CUST348,Electronics,Mobile Charger,5,299,1495,Kanpur,UPI
ORD10312,2025-02-11,CUST369,Grocery,Cooking Oil,5,2499,12495,Kanpur,Card
ORD10829,2025-02-14,CUST270,Clothing,T-Shirt,5,2499,12495,Kanpur,Cash
ORD10913,2025-03-31,CUST119,Clothing,Kurta,4,199,796,Jaipur,Cash
ORD10547,2025-12-05,CUST155,Clothing,T-Shirt,5,99,495,Pune,Cash
ORD10182,2025-06-30,CUST153,Electronics,Smart Watch,5,299,1495,Jaipur,Card
ORD10185,2025-05-20,CUST258,Electronics,Smart Watch,1,199,199,Mumbai,UPI
ORD10407,2025-05-07,CUST301,Grocery,Cooking Oil,3,2499,7497,Kanpur,Cash
ORD10720,2025-11-23,CUST252,Electronics,Headphones,3,499,1497,Delhi,UPI
ORD10607,2025-02-06,CUST394,Electronics,Mobile Charger,3,999,2997,Kolkata,Cash
ORD10693,2025-11-10,CUST392,Grocery,Tea Pack,4,1499,5996,Kanpur,Cash
ORD10521,2025-07-29,CUST362,Grocery,Cooking Oil,3,1499,4497,Lucknow,Card
ORD10381,2025-08-01,CUST143,Electronics,Bluetooth Speaker,1,299,299,Lucknow,Card
ORD10411,2025-06-15,CUST245,Home,Bedsheet,4,299,1196,Mumbai,Card
ORD10635,2025-06-26,CUST349,Grocery,Biscuits,3,2499,7497,Kolkata,UPI
ORD10370,2025-06-05,CUST103,Grocery,Biscuits,1,199,199,Kanpur,UPI
ORD10884,2025-04-22,CUST162,Electronics,Headphones,5,1499,7495,Pune,Cash
ORD10911,2025-02-11,CUST103,Home,Bedsheet,1,499,499,Lucknow,Cash
ORD10840,2025-09-07,CUST115,Grocery,Tea Pack,3,499,1497,Lucknow,UPI
ORD10574,2025-12-04,CUST213,Clothing,Kurta,1,99,99,Lucknow,UPI
ORD10727,2025-12-28,CUST324,Grocery,Tea Pack,1,499,499,Pune,Card
ORD10638,2025-06-19,CUST158,Electronics,Mobile Charger,4,2499,9996,Kanpur,Card
ORD10608,2025-11-19,CUST307,Clothing,Kurta,4,499,1996,Kanpur,UPI
ORD10867,2025-12-22,CUST255,Clothing,Jacket,2,99,198,Pune,Card
ORD10069,2025-03-17,CUST102,Home,Table Lamp,4,199,796,Kolkata,Cash
ORD10962,2025-06-12,CUST361,Electronics,Bluetooth Speaker,2,499,998,Lucknow,Card
ORD10417,2025-04-26,CUST365,Home,Mixer Grinder,2,999,1998,Pune,UPI
ORD10562,2025-07-03,CUST114,Home,Bedsheet,5,499,2495,Kolkata,Card
ORD10068,2025-10-22,CUST199,Electronics,Bluetooth Speaker,4,1499,5996,Pune,Card
ORD10537,2025-04-03,CUST141,Home,Bedsheet,3,2499,7497,Kanpur,UPI
ORD10078,2025-06-30,CUST252,Electronics,Bluetooth Speaker,4,99,396,Kolkata,UPI
ORD10106,2025-01-07,CUST393,Grocery,Biscuits,1,2499,2499,Mumbai,UPI
ORD10853,2025-07-09,CUST381,Home,Bedsheet,3,99,297,Lucknow,Cash
ORD10639,2025-03-24,CUST310,Home,Table Lamp,2,999,1998,Lucknow,Cash
ORD10560,2025-08-04,CUST185,Clothing,Kurta,4,2499,9996,Lucknow,Cash
ORD10831,2025-06-13,CUST325,Grocery,Tea Pack,3,999,2997,Pune,Cash
ORD10691,2025-06-16,CUST361,Grocery,Cooking Oil,3,299,897,Kanpur,Card
ORD10949,2025-12-07,CUST371,Clothing,Jacket,4,999,3996,Kolkata,Card
ORD10951,2025-01-25,CUST175,Grocery,Biscuits,3,299,897,Mumbai,UPI
ORD10736,2025-12-26,CUST231,Home,Table Lamp,5,999,4995,Lucknow,UPI
ORD10850,2025-09-30,CUST249,Electronics,Mobile Charger,2,499,998,Kanpur,Card
ORD10491,2025-03-22,CUST127,Home,Bedsheet,5,499,2495,Lucknow,UPI
ORD10922,2025-04-23,CUST137,Grocery,Biscuits,2,499,998,Kanpur,Card
ORD10606,2025-06-19,CUST119,Grocery,Rice 5kg,4,1499,5996,Lucknow,Cash
ORD10364,2025-03-09,CUST144,Home,Water Bottle,3,99,297,Delhi,UPI
ORD10070,2025-12-23,CUST365,Home,Bedsheet,2,2499,4998,Kanpur,Cash
ORD10549,2025-12-18,CUST104,Home,Bedsheet,2,1499,2998,Mumbai,UPI
ORD10809,2025-01-30,CUST155,Home,Bedsheet,2,999,1998,Jaipur,Card
ORD10161,2025-12-23,CUST376,Home,Table Lamp,3,1499,4497,Kanpur,Card
ORD10012,2025-04-19,CUST390,Clothing,Kurta,3,99,297,Pune,UPI
ORD10145,2025-05-11,CUST335,Grocery,Cooking Oil,4,1499,5996,Mumbai,Card
ORD10518,2025-09-08,CUST328,Electronics,Headphones,2,299,598,Delhi,UPI
ORD10428,2025-07-07,CUST379,Grocery,Biscuits,5,499,2495,Pune,Cash
ORD10640,2025-03-24,CUST168,Electronics,Mobile Charger,5,999,4995,Pune,Card
ORD10177,2025-06-23,CUST332,Home,Table Lamp,2,499,998,Kanpur,UPI
ORD10441,2025-01-24,CUST341,Electronics,Headphones,1,199,199,Mumbai,UPI
ORD10815,2025-05-25,CUST230,Grocery,Rice 5kg,2,1499,2998,Kolkata,Cash
ORD10522,2025-03-30,CUST104,Electronics,Bluetooth Speaker,2,1499,2998,Delhi,UPI
ORD10952,2025-12-31,CUST374,Home,Bedsheet,5,199,995,Mumbai,Cash
ORD10449,2025-09-29,CUST221,Home,Water Bottle,1,199,199,Kanpur,UPI
ORD10689,2025-06-21,CUST233,Home,Mixer Grinder,4,1499,5996,Mumbai,UPI
ORD10232,2025-08-02,CUST195,Electronics,Smart Watch,2,999,1998,Pune,Card
ORD10211,2025-10-13,CUST297,Clothing,T-Shirt,3,99,297,Mumbai,UPI
ORD10144,2025-07-15,CUST223,Grocery,Cooking Oil,1,999,999,Kanpur,Card
ORD10754,2025-09-26,CUST121,Electronics,Bluetooth Speaker,1,299,299,Mumbai,Card
ORD10520,2025-10-20,CUST209,Home,Mixer Grinder,2,2499,4998,Kolkata,Cash
ORD10349,2025-09-26,CUST176,Home,Bedsheet,1,99,99,Delhi,Cash
ORD10299,2025-10-01,CUST119,Electronics,Headphones,5,199,995,Delhi,UPI
ORD10823,2025-06-07,CUST261,Home,Bedsheet,5,99,495,Pune,Cash
ORD10767,2025-12-06,CUST369,Grocery,Rice 5kg,4,999,3996,Lucknow,UPI
ORD10429,2025-02-04,CUST107,Home,Mixer Grinder,1,999,999,Mumbai,Cash
ORD10613,2025-11-28,CUST291,Clothing,Jeans,3,1499,4497,Lucknow,Card
ORD10009,2025-12-10,CUST236,Grocery,Tea Pack,3,199,597,Pune,Card
ORD10157,2025-11-23,CUST290,Clothing,Jacket,5,499,2495,Lucknow,Card
ORD10540,2025-01-03,CUST119,Home,Table Lamp,4,499,1996,Jaipur,Cash
ORD10507,2025-02-21,CUST246,Electronics,Headphones,5,2499,12495,Kolkata,Card
ORD10437,2025-01-16,CUST271,Grocery,Tea Pack,1,2499,2499,Kolkata,UPI
ORD10267,2025-08-01,CUST347,Electronics,Headphones,2,499,998,Kanpur,Cash
ORD10827,2025-06-17,CUST173,Clothing,Kurta,5,299,1495,Kolkata,Cash
ORD10462,2025-02-03,CUST201,Electronics,Smart Watch,1,99,99,Pune,UPI
ORD10577,2025-04-08,CUST273,Home,Bedsheet,4,2499,9996,Lucknow,UPI
ORD10339,2025-08-29,CUST263,Clothing,Kurta,4,99,396,Delhi,UPI
ORD10256,2025-10-11,CUST393,Grocery,Biscuits,1,299,299,Mumbai,UPI
ORD10894,2025-02-05,CUST376,Home,Table Lamp,4,499,1996,Delhi,Cash
ORD10929,2025-08-11,CUST396,Home,Bedsheet,2,299,598,Delhi,Card
ORD10666,2025-04-10,CUST332,Clothing,Jacket,2,999,1998,Kanpur,Card
ORD10561,2025-10-30,CUST347,Electronics,Mobile Charger,1,499,499,Kolkata,Card
ORD10209,2025-11-09,CUST181,Home,Table Lamp,5,999,4995,Mumbai,UPI
ORD10288,2025-04-17,CUST387,Home,Mixer Grinder,2,999,1998,Mumbai,Card
ORD10002,2025-02-17,CUST211,Electronics,Bluetooth Speaker,1,99,99,Delhi,Card
ORD10342,2025-12-17,CUST272,Grocery,Biscuits,5,1499,7495,Mumbai,UPI
ORD10270,2025-05-29,CUST296,Grocery,Cooking Oil,1,99,99,Kolkata,Card
ORD10266,2025-12-17,CUST307,Clothing,Jacket,4,199,796,Mumbai,UPI
ORD10907,2025-06-22,CUST305,Grocery,Rice 5kg,2,499,998,Mumbai,Cash
ORD10897,2025-05-29,CUST203,Clothing,T-Shirt,4,2499,9996,Delhi,Card
ORD10096,2025-06-16,CUST193,Home,Water Bottle,1,499,499,Kanpur,Cash
ORD10865,2025-06-25,CUST373,Electronics,Smart Watch,5,99,495,Kolkata,Cash
ORD10043,2025-09-17,CUST235,Electronics,Headphones,5,199,995,Delhi,UPI
ORD10877,2025-09-29,CUST322,Home,Table Lamp,3,199,597,Lucknow,UPI
ORD10399,2025-09-11,CUST381,Clothing,Jeans,4,999,3996,Jaipur,Cash
ORD10629,2025-04-02,CUST389,Grocery,Cooking Oil,4,199,796,Jaipur,Card
ORD10046,2025-05-20,CUST244,Electronics,Headphones,5,199,995,Jaipur,Cash
ORD10162,2025-09-08,CUST308,Grocery,Biscuits,1,2499,2499,Mumbai,Cash
ORD10728,2025-10-06,CUST278,Home,Bedsheet,5,199,995,Mumbai,Card
ORD10630,2025-04-23,CUST349,Grocery,Biscuits,3,99,297,Delhi,Cash
ORD10289,2025-08-24,CUST372,Home,Table Lamp,3,199,597,Mumbai,Card
ORD10976,2025-01-28,CUST239,Home,Bedsheet,3,199,597,Mumbai,UPI
ORD10576,2025-05-11,CUST200,Home,Bedsheet,4,99,396,Delhi,Cash
ORD10851,2025-06-12,CUST253,Home,Bedsheet,2,1499,2998,Jaipur,Card
ORD10316,2025-10-14,CUST336,Home,Table Lamp,5,99,495,Pune,UPI
ORD10973,2025-05-22,CUST352,Grocery,Rice 5kg,1,2499,2499,Lucknow,Card
ORD10231,2025-05-04,CUST173,Home,Mixer Grinder,5,999,4995,Mumbai,UPI
ORD10810,2025-12-28,CUST247,Electronics,Bluetooth Speaker,5,2499,12495,Kanpur,Card
ORD10699,2025-02-13,CUST299,Electronics,Smart Watch,5,199,995,Mumbai,Cash
ORD10904,2025-01-24,CUST224,Home,Mixer Grinder,4,999,3996,Pune,Card
ORD10712,2025-01-10,CUST177,Clothing,Kurta,2,299,598,Lucknow,Card
ORD10878,2025-12-16,CUST121,Home,Table Lamp,3,999,2997,Lucknow,Card
ORD10077,2025-04-16,CUST315,Clothing,Kurta,4,99,396,Kanpur,Card
ORD10634,2025-02-09,CUST364,Home,Water Bottle,5,1499,7495,Mumbai,UPI
ORD10248,2025-07-16,CUST390,Electronics,Mobile Charger,3,299,897,Lucknow,Card
ORD10820,2025-10-17,CUST261,Home,Mixer Grinder,5,299,1495,Jaipur,Card
ORD10825,2025-07-11,CUST119,Grocery,Tea Pack,2,99,198,Kolkata,Cash
ORD10477,2025-03-17,CUST400,Grocery,Tea Pack,1,99,99,Pune,Cash
ORD10876,2025-09-30,CUST219,Home,Table Lamp,3,499,1497,Kanpur,Card
ORD10671,2025-12-26,CUST217,Electronics,Bluetooth Speaker,2,1499,2998,Kolkata,UPI
ORD10086,2025-02-28,CUST388,Grocery,Cooking Oil,4,1499,5996,Delhi,UPI
ORD10470,2025-08-30,CUST371,Electronics,Smart Watch,1,2499,2499,Mumbai,Card
ORD10226,2025-11-29,CUST271,Grocery,Rice 5kg,3,99,297,Kolkata,Cash
ORD10889,2025-07-21,CUST191,Electronics,Bluetooth Speaker,2,999,1998,Pune,UPI
ORD10775,2025-07-21,CUST170,Clothing,Jeans,2,299,598,Lucknow,Card
ORD10332,2025-12-29,CUST173,Home,Bedsheet,2,299,598,Kolkata,UPI
ORD10234,2025-11-22,CUST298,Electronics,Bluetooth Speaker,4,99,396,Mumbai,UPI
ORD10589,2025-05-02,CUST361,Electronics,Mobile Charger,5,499,2495,Kolkata,Card
ORD10476,2025-04-14,CUST166,Home,Mixer Grinder,3,999,2997,Mumbai,Card
ORD10974,2025-05-13,CUST343,Clothing,Kurta,5,499,2495,Pune,Cash
ORD10953,2025-03-01,CUST121,Grocery,Cooking Oil,2,199,398,Mumbai,Card
ORD10600,2025-05-04,CUST224,Electronics,Headphones,3,499,1497,Lucknow,Card
ORD10422,2025-03-13,CUST163,Home,Bedsheet,1,99,99,Jaipur,Card
ORD10688,2025-03-25,CUST130,Electronics,Bluetooth Speaker,1,1499,1499,Delhi,UPI
ORD10183,2025-02-25,CUST279,Grocery,Cooking Oil,4,199,796,Kolkata,Card
ORD10618,2025-10-25,CUST349,Electronics,Smart Watch,1,199,199,Mumbai,UPI
ORD10333,2025-09-29,CUST168,Electronics,Bluetooth Speaker,4,999,3996,Kanpur,Cash
ORD10439,2025-10-18,CUST185,Clothing,T-Shirt,4,2499,9996,Mumbai,Cash
ORD10960,2025-11-25,CUST199,Electronics,Smart Watch,1,999,999,Jaipur,Card
ORD10006,2025-07-13,CUST140,Electronics,Bluetooth Speaker,5,99,495,Jaipur,UPI
ORD10530,2025-10-01,CUST343,Grocery,Tea Pack,2,1499,2998,Pune,UPI
ORD10235,2025-05-04,CUST153,Electronics,Smart Watch,1,299,299,Kolkata,Card
ORD10487,2025-02-21,CUST345,Home,Water Bottle,5,499,2495,Kolkata,Card
ORD10989,2025-06-29,CUST114,Grocery,Cooking Oil,2,1499,2998,Lucknow,Cash
ORD10498,2025-08-14,CUST338,Grocery,Biscuits,1,299,299,Mumbai,Cash
ORD10885,2025-11-28,CUST389,Electronics,Mobile Charger,4,1499,5996,Kolkata,Cash
ORD10983,2025-08-15,CUST367,Clothing,Jacket,3,199,597,Kolkata,UPI
ORD10107,2025-01-27,CUST229,Home,Table Lamp,3,199,597,Kolkata,UPI
ORD10444,2025-09-22,CUST123,Electronics,Mobile Charger,2,2499,4998,Kanpur,Cash
ORD10931,2025-09-03,CUST150,Electronics,Bluetooth Speaker,5,499,2495,Kanpur,UPI
ORD10489,2025-03-29,CUST292,Clothing,T-Shirt,1,299,299,Delhi,Card
ORD10647,2025-12-04,CUST166,Electronics,Headphones,1,499,499,Jaipur,Card
ORD10013,2025-08-23,CUST173,Grocery,Biscuits,4,1499,5996,Mumbai,Cash
ORD10739,2025-02-06,CUST255,Electronics,Smart Watch,5,99,495,Lucknow,Cash
ORD10191,2025-02-26,CUST245,Grocery,Rice 5kg,3,499,1497,Pune,Card
ORD10833,2025-10-09,CUST263,Electronics,Mobile Charger,5,299,1495,Mumbai,Cash
ORD10283,2025-06-19,CUST156,Clothing,Kurta,1,299,299,Kanpur,Card
ORD10030,2025-08-28,CUST127,Home,Water Bottle,4,499,1996,Pune,Card
ORD10170,2025-08-18,CUST285,Home,Mixer Grinder,1,499,499,Jaipur,Card
ORD10181,2025-12-07,CUST316,Electronics,Bluetooth Speaker,3,2499,7497,Kolkata,Card
ORD10101,2025-06-30,CUST332,Clothing,Kurta,5,299,1495,Mumbai,UPI
ORD10198,2025-02-24,CUST224,Home,Water Bottle,1,499,499,Kanpur,Card
ORD10496,2025-07-23,CUST341,Electronics,Bluetooth Speaker,1,299,299,Kanpur,Card
ORD10648,2025-07-09,CUST122,Electronics,Bluetooth Speaker,5,499,2495,Pune,Card
ORD10045,2025-12-06,CUST153,Clothing,T-Shirt,5,299,1495,Delhi,UPI
ORD10711,2025-11-23,CUST333,Grocery,Cooking Oil,3,99,297,Jaipur,UPI
ORD10374,2025-08-25,CUST207,Grocery,Cooking Oil,5,99,495,Kanpur,UPI
ORD10679,2025-08-05,CUST344,Grocery,Rice 5kg,5,2499,12495,Jaipur,Cash
ORD10649,2025-07-15,CUST279,Home,Bedsheet,4,2499,9996,Jaipur,Card
ORD10798,2025-12-31,CUST126,Grocery,Cooking Oil,2,199,398,Kanpur,UPI
ORD10848,2025-07-14,CUST267,Electronics,Headphones,5,2499,12495,Kanpur,Card
ORD10461,2025-07-25,CUST290,Grocery,Cooking Oil,2,2499,4998,Pune,Card
ORD10909,2025-08-01,CUST186,Electronics,Smart Watch,2,2499,4998,Pune,UPI
ORD10414,2025-06-04,CUST181,Home,Bedsheet,2,1499,2998,Kolkata,UPI
ORD10132,2025-12-04,CUST350,Clothing,Jacket,5,999,4995,Kolkata,Cash
ORD10040,2025-08-03,CUST398,Grocery,Rice 5kg,5,99,495,Jaipur,Card
ORD10435,2025-01-07,CUST170,Electronics,Smart Watch,2,99,198,Pune,Cash
